CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,UniqueProducts,Country,Cluster,ClusterLabel,CLV,ChurnRisk,ChurnScore,R_Score,F_Score,M_Score,RFM_Score,Segment,Recommendation
18059,23,3,306.46,17.025555555555556,258,17,United Kingdom,0,Active Mid,291.74,Low,6.1,3,3,1,7,Potential Loyalists,Offer membership & personalized offers
18061,22,10,2119.41,46.0741304347826,955,18,United Kingdom,0,Active Mid,2090.18,Low,5.9,3,4,4,11,Champions,Reward with loyalty program & early access
18062,173,3,720.52,26.685925925925925,396,23,United Kingdom,1,Dormant Low,392.79,High,46.3,1,3,3,7,Potential Loyalists,Offer membership & personalized offers
18064,133,2,814.0,116.28571428571429,384,7,United Kingdom,0,Active Mid,529.55,High,35.6,2,3,3,8,Loyal Customers,Upsell premium products & bundles
18065,6,14,2392.83,17.465912408759124,1027,110,United Kingdom,0,Active Mid,2512.16,Low,1.6,4,4,4,12,Champions,Reward with loyalty program & early access
18066,75,1,318.0,31.8,108,10,United Kingdom,0,Active Mid,255.45,Medium,20.1,2,2,2,6,Potential Loyalists,Offer membership & personalized offers
18067,40,1,396.33,10.711621621621621,189,36,United Kingdom,0,Active Mid,355.64,Low,10.7,3,2,2,7,Potential Loyalists,Offer membership & personalized offers
18068,289,1,101.69999999999999,101.69999999999999,6,1,United Kingdom,1,Dormant Low,23.22,High,77.3,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18069,26,5,2036.67,4.333340425531915,1311,334,United Kingdom,0,Active Mid,1940.42,Low,7.0,3,4,4,11,Champions,Reward with loyalty program & early access
18071,258,2,453.0,18.12,260,23,United Kingdom,1,Dormant Low,141.85,High,69.0,1,3,2,6,Potential Loyalists,Offer membership & personalized offers
18072,186,1,247.44,13.746666666666666,288,18,United Kingdom,1,Dormant Low,124.98,High,49.7,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18073,114,12,3877.5200000000004,53.11671232876713,3108,23,United Kingdom,0,Active Mid,2850.37,High,30.5,2,4,4,10,Champions,Reward with loyalty program & early access
18074,374,1,489.6,37.66153846153846,190,13,United Kingdom,1,Dormant Low,0.0,High,100.0,1,2,2,5,At Risk,Send win-back campaign with 20% discount
18075,23,10,2611.75,18.392605633802816,1464,97,United Kingdom,0,Active Mid,2568.41,Low,6.1,3,4,4,11,Champions,Reward with loyalty program & early access
18077,8,11,2633.0099999999998,11.599162995594712,1878,101,United Kingdom,0,Active Mid,2712.3,Low,2.1,4,4,4,12,Champions,Reward with loyalty program & early access
18078,217,2,336.13,11.590689655172413,145,27,United Kingdom,1,Dormant Low,142.45,High,58.0,1,3,2,6,Potential Loyalists,Offer membership & personalized offers
18079,45,4,3651.97,28.75566929133858,7432,99,United Kingdom,0,Active Mid,3274.05,Low,12.0,3,3,4,10,Champions,Reward with loyalty program & early access
18080,19,2,1231.5,615.75,642,2,United Kingdom,0,Active Mid,1180.12,Low,5.1,3,3,3,9,Loyal Customers,Upsell premium products & bundles
18081,36,3,343.45,20.20294117647059,195,14,United Kingdom,0,Active Mid,314.85,Low,9.6,3,3,2,8,Loyal Customers,Upsell premium products & bundles
18082,26,1,703.37,9.635205479452054,621,62,United Kingdom,0,Active Mid,657.6,Low,7.0,3,2,3,8,Loyal Customers,Upsell premium products & bundles
18084,16,1,90.47999999999999,90.47999999999999,312,1,United Kingdom,0,Active Mid,87.02,Low,4.3,4,2,1,7,Potential Loyalists,Offer membership & personalized offers
18085,330,2,689.95,23.79137931034483,265,25,United Kingdom,1,Dormant Low,81.95,High,88.2,1,3,3,7,Potential Loyalists,Offer membership & personalized offers
18086,274,1,101.34,14.477142857142857,106,7,United Kingdom,1,Dormant Low,27.23,High,73.3,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18087,98,2,4055.7199999999993,2027.8599999999997,3907,2,United Kingdom,0,Active Mid,3021.63,High,26.2,2,3,4,9,Loyal Customers,Upsell premium products & bundles
18088,61,1,167.67000000000002,4.299230769230769,109,35,United Kingdom,0,Active Mid,140.99,Medium,16.3,2,2,1,5,At Risk,Send re-engagement email with offers
18092,2,11,9068.26,101.89056179775281,4252,28,United Kingdom,0,Active Mid,9494.49,Low,0.5,4,4,4,12,Champions,Reward with loyalty program & early access
18093,93,4,2106.52,58.51444444444444,1392,31,United Kingdom,0,Active Mid,1613.0,High,24.9,2,3,4,9,Loyal Customers,Upsell premium products & bundles
18094,82,7,3017.3,43.104285714285716,2518,39,United Kingdom,0,Active Mid,2434.65,Medium,21.9,2,4,4,10,Champions,Reward with loyalty program & early access
18095,313,2,580.0500000000001,27.621428571428574,419,20,United Kingdom,1,Dormant Low,95.51,High,83.7,1,3,2,6,Potential Loyalists,Offer membership & personalized offers
18096,12,3,911.15,4.277699530516432,825,157,United Kingdom,0,Active Mid,894.57,Low,3.2,4,3,3,10,Champions,Reward with loyalty program & early access
18097,8,6,2697.8,24.97962962962963,1686,65,United Kingdom,0,Active Mid,2715.89,Low,2.1,4,4,4,12,Champions,Reward with loyalty program & early access
18099,127,1,168.31,8.858421052631579,149,19,United Kingdom,0,Active Mid,111.69,High,34.0,2,2,1,5,At Risk,Send win-back campaign with 20% discount
18101,11,2,223.65,5.454878048780488,88,37,United Kingdom,0,Active Mid,219.15,Low,2.9,4,3,1,8,Loyal Customers,Upsell premium products & bundles
18102,1,60,259657.3,602.45313225058,64124,150,United Kingdom,2,VIP,333306.48,Low,0.3,4,4,4,12,Champions,Reward with loyalty program & early access
18104,37,1,754.64,19.858947368421052,362,38,United Kingdom,0,Active Mid,683.24,Low,9.9,3,2,3,8,Loyal Customers,Upsell premium products & bundles
18105,38,1,113.48000000000002,6.304444444444446,46,18,United Kingdom,0,Active Mid,102.44,Low,10.2,3,2,1,6,Potential Loyalists,Offer membership & personalized offers
18106,330,1,430.7,11.043589743589743,128,33,United Kingdom,1,Dormant Low,50.91,High,88.2,1,2,2,5,At Risk,Send win-back campaign with 20% discount
18108,254,1,271.0,15.941176470588236,84,17,United Kingdom,1,Dormant Low,87.37,High,67.9,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18109,2,26,8052.97,18.13731981981982,4237,119,United Kingdom,3,High Value,9006.35,Low,0.5,4,4,4,12,Champions,Reward with loyalty program & early access
18110,20,1,236.3,5.136956521739131,86,33,United Kingdom,0,Active Mid,224.73,Low,5.3,3,2,1,6,Potential Loyalists,Offer membership & personalized offers
18112,12,2,352.69,13.565,255,26,United Kingdom,0,Active Mid,344.64,Low,3.2,4,3,2,9,Loyal Customers,Upsell premium products & bundles
18113,369,1,76.32000000000001,76.32000000000001,72,1,United Kingdom,1,Dormant Low,1.03,High,98.7,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18114,290,1,220.1,7.860714285714286,55,28,United Kingdom,1,Dormant Low,49.67,High,77.5,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18116,68,8,1418.03,3.7514021164021165,848,230,United Kingdom,0,Active Mid,1204.62,Medium,18.2,2,4,3,9,Loyal Customers,Upsell premium products & bundles
18117,26,1,320.72,4.334054054054055,618,68,United Kingdom,0,Active Mid,299.85,Low,7.0,3,2,2,7,Potential Loyalists,Offer membership & personalized offers
18118,11,26,5653.82,4.420500390930414,2882,424,United Kingdom,3,High Value,6170.19,Low,2.9,4,4,4,12,Champions,Reward with loyalty program & early access
18119,368,1,181.12,6.037333333333334,125,29,United Kingdom,1,Dormant Low,2.92,High,98.4,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18120,214,1,111.15,6.538235294117648,31,17,United Kingdom,1,Dormant Low,47.78,High,57.2,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18121,149,2,673.1,21.034375,450,28,United Kingdom,1,Dormant Low,408.81,High,39.8,1,3,2,6,Potential Loyalists,Offer membership & personalized offers
18122,8,6,1826.21,5.0170604395604395,1234,239,United Kingdom,0,Active Mid,1838.45,Low,2.1,4,4,4,12,Champions,Reward with loyalty program & early access
18123,24,2,589.4399999999999,16.37333333333333,594,31,United Kingdom,0,Active Mid,556.89,Low,6.4,3,3,2,8,Loyal Customers,Upsell premium products & bundles
18125,30,4,1142.99,5.831581632653061,804,164,United Kingdom,0,Active Mid,1071.43,Low,8.0,3,3,3,9,Loyal Customers,Upsell premium products & bundles
18126,61,1,206.82999999999998,3.693392857142857,144,52,United Kingdom,0,Active Mid,173.92,Medium,16.3,2,2,1,5,At Risk,Send re-engagement email with offers
18127,19,3,348.73,7.419787234042554,188,41,United Kingdom,0,Active Mid,335.77,Low,5.1,3,3,2,8,Loyal Customers,Upsell premium products & bundles
18129,243,1,112.55000000000001,8.039285714285715,48,13,United Kingdom,1,Dormant Low,39.61,High,65.0,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18130,15,3,1059.39,15.134142857142859,824,58,United Kingdom,0,Active Mid,1031.5,Low,4.0,4,3,3,10,Champions,Reward with loyalty program & early access
18133,212,1,931.4999999999999,931.4999999999999,1350,1,United Kingdom,1,Dormant Low,405.41,High,56.7,1,2,3,6,Potential Loyalists,Offer membership & personalized offers
18135,29,5,681.9100000000001,34.0955,349,11,United Kingdom,0,Active Mid,644.08,Low,7.8,3,4,3,10,Champions,Reward with loyalty program & early access
18136,63,3,784.33,20.640263157894736,379,34,United Kingdom,0,Active Mid,661.57,Medium,16.8,2,3,3,8,Loyal Customers,Upsell premium products & bundles
18138,295,1,152.65,19.08125,38,8,United Kingdom,1,Dormant Low,32.4,High,78.9,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18139,18,6,8438.34,53.07132075471698,5557,35,United Kingdom,0,Active Mid,8262.81,Low,4.8,4,4,4,12,Champions,Reward with loyalty program & early access
18142,157,2,1019.52,67.968,1276,9,United Kingdom,1,Dormant Low,597.2,High,42.0,1,3,3,7,Potential Loyalists,Offer membership & personalized offers
18143,117,2,1000.16,16.396065573770493,570,59,United Kingdom,0,Active Mid,693.85,High,31.3,2,3,3,8,Loyal Customers,Upsell premium products & bundles
18144,8,12,2888.75,67.18023255813954,1343,27,United Kingdom,0,Active Mid,2989.27,Low,2.1,4,4,4,12,Champions,Reward with loyalty program & early access
18145,13,4,2861.55,12.94819004524887,2625,174,United Kingdom,0,Active Mid,2814.95,Low,3.5,4,3,4,11,Champions,Reward with loyalty program & early access
18146,141,2,160.35000000000002,16.035000000000004,153,10,United Kingdom,0,Active Mid,100.85,High,37.7,2,3,1,6,Potential Loyalists,Offer membership & personalized offers
18147,46,2,179.33999999999997,25.619999999999997,203,7,United Kingdom,0,Active Mid,158.79,Medium,12.3,3,3,1,7,Potential Loyalists,Offer membership & personalized offers
18149,51,3,612.0799999999999,38.254999999999995,310,11,United Kingdom,0,Active Mid,536.2,Medium,13.6,3,3,2,8,Loyal Customers,Upsell premium products & bundles
18150,32,3,566.58,15.312972972972974,332,29,United Kingdom,0,Active Mid,525.54,Low,8.6,3,3,2,8,Loyal Customers,Upsell premium products & bundles
18151,135,2,653.35,17.193421052631578,355,38,United Kingdom,0,Active Mid,421.51,High,36.1,2,3,2,7,Potential Loyalists,Offer membership & personalized offers
18154,3,2,399.19,19.009047619047617,255,15,United Kingdom,0,Active Mid,399.78,Low,0.8,4,3,2,9,Loyal Customers,Upsell premium products & bundles
18155,75,3,371.62,14.8648,266,19,United Kingdom,0,Active Mid,301.36,Medium,20.1,2,3,2,7,Potential Loyalists,Offer membership & personalized offers
18156,13,2,734.94,5.2495714285714286,301,100,United Kingdom,0,Active Mid,716.18,Low,3.5,4,3,3,10,Champions,Reward with loyalty program & early access
18158,9,2,453.4,13.335294117647058,354,24,United Kingdom,0,Active Mid,446.72,Low,2.4,4,3,2,9,Loyal Customers,Upsell premium products & bundles
18159,301,1,530.15,23.05,139,23,United Kingdom,1,Dormant Low,103.97,High,80.5,1,2,2,5,At Risk,Send win-back campaign with 20% discount
18160,57,2,638.0600000000001,16.36051282051282,294,37,United Kingdom,0,Active Mid,545.99,Medium,15.2,2,3,2,7,Potential Loyalists,Offer membership & personalized offers
18161,15,5,1618.69,20.233625,812,49,United Kingdom,0,Active Mid,1590.94,Low,4.0,4,4,3,11,Champions,Reward with loyalty program & early access
18164,37,1,399.65000000000003,16.652083333333334,184,24,United Kingdom,0,Active Mid,361.84,Low,9.9,3,2,2,7,Potential Loyalists,Offer membership & personalized offers
18165,177,1,302.46000000000004,30.246000000000002,254,10,United Kingdom,1,Dormant Low,160.08,High,47.3,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18167,23,3,1384.8600000000001,37.428648648648654,382,24,United Kingdom,0,Active Mid,1318.35,Low,6.1,3,3,3,9,Loyal Customers,Upsell premium products & bundles
18168,176,6,1169.94,8.93083969465649,594,97,United Kingdom,1,Dormant Low,637.16,High,47.1,1,4,3,8,Loyal Customers,Upsell premium products & bundles
18169,61,1,202.65,22.516666666666666,61,9,United Kingdom,0,Active Mid,170.41,Medium,16.3,2,2,1,5,At Risk,Send re-engagement email with offers
18170,33,3,980.31,25.797631578947367,409,29,United Kingdom,0,Active Mid,906.64,Low,8.8,3,3,3,9,Loyal Customers,Upsell premium products & bundles
18171,59,5,1231.31,22.802037037037035,481,43,United Kingdom,0,Active Mid,1061.88,Medium,15.8,2,4,3,9,Loyal Customers,Upsell premium products & bundles
18172,15,20,7561.68,40.00888888888889,3184,100,United Kingdom,3,High Value,7952.99,Low,4.0,4,4,4,12,Champions,Reward with loyalty program & early access
18173,87,4,2106.84,67.9625806451613,1220,23,United Kingdom,0,Active Mid,1647.69,Medium,23.3,2,3,4,9,Loyal Customers,Upsell premium products & bundles
18174,7,1,104.0,104.0,50,1,United Kingdom,0,Active Mid,102.54,Low,1.9,4,2,1,7,Potential Loyalists,Offer membership & personalized offers
18176,358,1,476.35,15.878333333333334,283,30,United Kingdom,1,Dormant Low,20.48,High,95.7,1,2,2,5,At Risk,Send win-back campaign with 20% discount
18177,31,6,1341.42,18.127297297297297,710,53,United Kingdom,0,Active Mid,1265.55,Low,8.3,3,4,3,10,Champions,Reward with loyalty program & early access
18178,129,4,1590.81,16.400103092783503,983,80,United Kingdom,0,Active Mid,1062.05,High,34.5,2,3,3,8,Loyal Customers,Upsell premium products & bundles
18179,9,6,1793.17,19.924111111111113,1360,86,United Kingdom,0,Active Mid,1800.26,Low,2.4,4,4,4,12,Champions,Reward with loyalty program & early access
18180,5,6,1843.75,15.493697478991596,1721,108,United Kingdom,0,Active Mid,1871.32,Low,1.3,4,4,4,12,Champions,Reward with loyalty program & early access
18181,24,1,382.8,8.700000000000001,146,40,United Kingdom,0,Active Mid,359.95,Low,6.4,3,2,2,7,Potential Loyalists,Offer membership & personalized offers
18183,227,2,632.07,17.082972972972975,371,36,United Kingdom,1,Dormant Low,250.81,High,60.7,1,3,2,6,Potential Loyalists,Offer membership & personalized offers
18184,15,1,49.8,49.8,60,1,United Kingdom,0,Active Mid,48.03,Low,4.0,4,2,1,7,Potential Loyalists,Offer membership & personalized offers
18185,249,1,304.25,17.897058823529413,183,17,United Kingdom,1,Dormant Low,102.17,High,66.6,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18188,15,3,2001.04,28.183661971830986,1168,63,United Kingdom,0,Active Mid,1948.36,Low,4.0,4,3,4,11,Champions,Reward with loyalty program & early access
18189,78,2,1090.24,16.032941176470587,566,65,United Kingdom,0,Active Mid,871.12,Medium,20.9,2,3,3,8,Loyal Customers,Upsell premium products & bundles
18190,192,2,284.46000000000004,18.964000000000002,140,14,United Kingdom,1,Dormant Low,139.75,High,51.3,1,3,1,5,At Risk,Send win-back campaign with 20% discount
18191,262,1,207.79999999999998,29.685714285714283,140,7,United Kingdom,1,Dormant Low,62.53,High,70.1,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18192,72,1,957.97,21.288222222222224,339,45,United Kingdom,0,Active Mid,777.25,Medium,19.3,2,2,3,7,Potential Loyalists,Offer membership & personalized offers
18193,165,1,243.76,15.235,124,16,United Kingdom,1,Dormant Low,136.87,High,44.1,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18194,82,1,973.8399999999999,139.11999999999998,632,7,United Kingdom,0,Active Mid,763.96,Medium,21.9,2,2,3,7,Potential Loyalists,Offer membership & personalized offers
18196,95,2,689.13,4.887446808510639,433,131,United Kingdom,0,Active Mid,519.0,High,25.4,2,3,3,8,Loyal Customers,Upsell premium products & bundles
18198,4,17,5425.56,34.12301886792453,4074,81,United Kingdom,3,High Value,5804.13,Low,1.1,4,4,4,12,Champions,Reward with loyalty program & early access
18200,106,1,163.8,5.11875,111,29,United Kingdom,0,Active Mid,117.94,High,28.3,2,2,1,5,At Risk,Send win-back campaign with 20% discount
18202,200,3,1396.99,20.543970588235293,581,55,United Kingdom,1,Dormant Low,659.27,High,53.5,1,3,3,7,Potential Loyalists,Offer membership & personalized offers
18203,157,1,160.42000000000002,8.443157894736842,43,19,United Kingdom,1,Dormant Low,93.52,High,42.0,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18204,71,3,1993.7,9.9685,1200,159,United Kingdom,0,Active Mid,1638.4,Medium,19.0,2,3,4,9,Loyal Customers,Upsell premium products & bundles
18205,36,2,517.36,16.1675,192,30,United Kingdom,0,Active Mid,472.03,Low,9.6,3,3,2,8,Loyal Customers,Upsell premium products & bundles
18209,29,1,139.10000000000002,17.387500000000003,58,8,United Kingdom,0,Active Mid,128.93,Low,7.8,3,2,1,6,Potential Loyalists,Offer membership & personalized offers
18210,2,6,2621.38,19.562537313432838,1398,109,United Kingdom,0,Active Mid,2682.21,Low,0.5,4,4,4,12,Champions,Reward with loyalty program & early access
18211,26,5,600.07,14.287380952380953,359,37,United Kingdom,0,Active Mid,571.71,Low,7.0,3,4,2,9,Loyal Customers,Upsell premium products & bundles
18212,326,1,248.42,5.7772093023255815,101,30,United Kingdom,1,Dormant Low,32.04,High,87.2,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18213,237,1,232.48000000000002,15.498666666666669,232,15,United Kingdom,1,Dormant Low,85.57,High,63.4,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18215,89,1,299.34000000000003,23.02615384615385,118,13,United Kingdom,0,Active Mid,229.2,Medium,23.8,2,2,1,5,At Risk,Send re-engagement email with offers
18216,31,1,481.75,18.528846153846153,200,26,United Kingdom,0,Active Mid,443.93,Low,8.3,3,2,2,7,Potential Loyalists,Offer membership & personalized offers
18217,29,2,621.75,20.056451612903224,491,27,United Kingdom,0,Active Mid,579.03,Low,7.8,3,3,2,8,Loyal Customers,Upsell premium products & bundles
18218,211,2,662.08,31.527619047619048,584,17,United Kingdom,1,Dormant Low,291.31,High,56.4,1,3,2,6,Potential Loyalists,Offer membership & personalized offers
18219,3,10,2069.77,18.155877192982455,885,58,United Kingdom,0,Active Mid,2151.41,Low,0.8,4,4,4,12,Champions,Reward with loyalty program & early access
18220,227,1,305.28000000000003,152.64000000000001,288,2,United Kingdom,1,Dormant Low,120.56,High,60.7,1,2,1,4,At Risk,Send win-back campaign with 20% discount
18221,22,5,1041.61,16.27515625,791,59,United Kingdom,0,Active Mid,1003.79,Low,5.9,3,4,3,10,Champions,Reward with loyalty program & early access
